120.37 | 120.501 | 129.213 | 132.397 | 123.81 | 132.39 | 
120.37 | 120.503 | 129.211 | 132.397 | 123.817 | 132.39 | 
120.37 | 120.504 | 129.208 | 132.397 | 123.823 | 132.39 | 
120.37 | 120.506 | 129.206 | 132.397 | 123.829 | 132.39 | 
120.37 | 120.508 | 129.203 | 132.397 | 123.836 | 132.39 | 
120.37 | 120.51 | 129.201 | 132.397 | 123.842 | 132.39 | 
120.37 | 120.512 | 129.198 | 132.397 | 123.848 | 132.39 | 
120.37 | 120.513 | 129.196 | 132.397 | 123.855 | 132.39 | 
120.37 | 120.515 | 129.193 | 132.397 | 123.861 | 132.39 | 
120.37 | 120.517 | 129.191 | 132.397 | 123.867 | 132.39 | 
120.37 | 120.519 | 129.188 | 132.397 | 123.874 | 132.39 | 
120.37 | 120.52 | 129.186 | 132.397 | 123.88 | 132.39 | 
120.37 | 120.522 | 129.183 | 132.397 | 123.886 | 132.39 | 
120.37 | 120.524 | 129.181 | 132.397 | 123.893 | 132.39 | 
120.37 | 120.526 | 129.179 | 132.397 | 123.899 | 132.39 | 
120.37 | 120.528 | 129.176 | 132.397 | 123.905 | 132.39 | 
120.37 | 120.529 | 129.174 | 132.397 | 123.911 | 132.39 | 
120.37 | 120.531 | 129.171 | 132.397 | 123.918 | 132.39 | 
120.37 | 120.533 | 129.169 | 132.397 | 123.924 | 132.39 | 
120.37 | 120.535 | 129.166 | 132.397 | 123.93 | 132.39 | 
120.37 | 120.536 | 129.164 | 132.397 | 123.937 | 132.39 | 
120.37 | 120.538 | 129.161 | 132.397 | 123.943 | 132.39 | 
120.37 | 120.54 | 129.159 | 132.397 | 123.949 | 132.39 | 
120.37 | 120.542 | 129.156 | 132.397 | 123.955 | 132.39 | 
120.37 | 120.543 | 129.154 | 132.397 | 123.962 | 132.39 | 
120.37 | 120.545 | 129.151 | 132.397 | 123.968 | 132.39 | 
120.37 | 120.547 | 129.149 | 132.397 | 123.974 | 132.39 | 
120.37 | 120.549 | 129.146 | 132.397 | 123.98 | 132.39 | 
120.37 | 120.55 | 129.144 | 132.397 | 123.987 | 132.39 | 
120.37 | 120.552 | 129.142 | 132.397 | 123.993 | 132.39 | 
120.37 | 120.554 | 129.139 | 132.397 | 123.999 | 132.39 | 
120.37 | 120.556 | 129.137 | 132.397 | 124.005 | 132.39 | 
120.37 | 120.557 | 129.134 | 132.397 | 124.012 | 132.39 | 
120.37 | 120.559 | 129.132 | 132.397 | 124.018 | 132.39 | 
120.37 | 120.561 | 129.129 | 132.397 | 124.024 | 132.39 | 
120.37 | 120.563 | 129.127 | 132.397 | 124.03 | 132.39 | 
120.37 | 120.565 | 129.124 | 132.397 | 124.037 | 132.39 | 
120.37 | 120.566 | 129.122 | 132.397 | 124.043 | 132.39 | 
120.37 | 120.568 | 129.12 | 132.397 | 124.049 | 132.39 | 
120.37 | 120.57 | 129.117 | 132.397 | 124.055 | 132.39 | 
120.37 | 120.572 | 129.115 | 132.397 | 124.061 | 132.39 | 
120.37 | 120.573 | 129.112 | 132.397 | 124.068 | 132.39 | 
120.37 | 120.575 | 129.11 | 132.397 | 124.074 | 132.39 | 
120.37 | 120.577 | 129.107 | 132.397 | 124.08 | 132.39 | 
120.37 | 120.578 | 129.105 | 132.397 | 124.086 | 132.39 | 
120.37 | 120.58 | 129.103 | 132.397 | 124.092 | 132.39 | 
120.37 | 120.582 | 129.1 | 132.397 | 124.099 | 132.39 | 
120.37 | 120.584 | 129.098 | 132.397 | 124.105 | 132.39 | 
120.37 | 120.585 | 129.095 | 132.397 | 124.111 | 132.39 | 
120.37 | 120.587 | 129.093 | 132.397 | 124.117 | 132.39 | 
120.37 | 120.589 | 129.091 | 132.397 | 124.123 | 132.39 | 
120.37 | 120.591 | 129.088 | 132.397 | 124.129 | 132.39 | 
120.37 | 120.592 | 129.086 | 132.397 | 124.136 | 132.39 | 
120.37 | 120.594 | 129.083 | 132.397 | 124.142 | 132.39 | 
120.37 | 120.596 | 129.081 | 132.397 | 124.148 | 132.39 | 
120.37 | 120.598 | 129.079 | 132.397 | 124.154 | 132.39 | 
120.37 | 120.599 | 129.076 | 132.396 | 124.16 | 132.39 | 
120.37 | 120.601 | 129.074 | 132.396 | 124.166 | 132.39 | 
120.37 | 120.603 | 129.071 | 132.396 | 124.173 | 132.39 | 
120.37 | 120.605 | 129.069 | 132.396 | 124.179 | 132.39 | 
120.37 | 120.606 | 129.067 | 132.396 | 124.185 | 132.39 | 
120.37 | 120.608 | 129.064 | 132.396 | 124.191 | 132.39 | 
120.37 | 120.61 | 129.062 | 132.396 | 124.197 | 132.39 | 
120.37 | 120.611 | 129.059 | 132.396 | 124.203 | 132.39 | 
120.37 | 120.613 | 129.057 | 132.396 | 124.209 | 132.39 | 
120.37 | 120.615 | 129.055 | 132.396 | 124.216 | 132.39 | 
120.37 | 120.617 | 129.052 | 132.396 | 124.222 | 132.39 | 
120.37 | 120.618 | 129.05 | 132.396 | 124.228 | 132.39 | 
120.37 | 120.62 | 129.048 | 132.396 | 124.234 | 132.39 | 
120.37 | 120.622 | 129.045 | 132.396 | 124.24 | 132.39 | 
120.37 | 120.624 | 129.043 | 132.396 | 124.246 | 132.39 | 
120.37 | 120.625 | 129.04 | 132.396 | 124.252 | 132.39 | 
120.37 | 120.627 | 129.038 | 132.396 | 124.258 | 132.39 | 
120.37 | 120.629 | 129.036 | 132.396 | 124.264 | 132.39 | 
120.37 | 120.63 | 129.033 | 132.396 | 124.271 | 132.39 | 
120.37 | 120.632 | 129.031 | 132.396 | 124.277 | 132.39 | 
120.37 | 120.634 | 129.029 | 132.396 | 124.283 | 132.39 | 
120.37 | 120.636 | 129.026 | 132.396 | 124.289 | 132.39 | 
120.37 | 120.637 | 129.024 | 132.395 | 124.295 | 132.39 | 
120.37 | 120.639 | 129.022 | 132.395 | 124.301 | 132.39 | 
120.37 | 120.641 | 129.019 | 132.395 | 124.307 | 132.39 | 
120.37 | 120.642 | 129.017 | 132.395 | 124.313 | 132.39 | 
120.37 | 120.644 | 129.015 | 132.395 | 124.319 | 132.39 | 
120.37 | 120.646 | 129.012 | 132.395 | 124.325 | 132.39 | 
120.37 | 120.648 | 129.01 | 132.395 | 124.331 | 132.39 | 
120.37 | 120.649 | 129.008 | 132.395 | 124.337 | 132.39 | 
120.37 | 120.651 | 129.005 | 132.395 | 124.344 | 132.39 | 
120.37 | 120.653 | 129.003 | 132.395 | 124.35 | 132.39 | 
120.37 | 120.654 | 129.001 | 132.395 | 124.356 | 132.39 | 
120.37 | 120.656 | 128.998 | 132.395 | 124.362 | 132.39 | 
120.37 | 120.658 | 128.996 | 132.395 | 124.368 | 132.39 | 
120.37 | 120.66 | 128.994 | 132.395 | 124.374 | 132.39 | 
120.37 | 120.661 | 128.991 | 132.395 | 124.38 | 132.39 | 
120.37 | 120.663 | 128.989 | 132.395 | 124.386 | 132.39 | 
120.37 | 120.665 | 128.987 | 132.394 | 124.392 | 132.39 | 
120.37 | 120.666 | 128.984 | 132.394 | 124.398 | 132.39 | 
120.37 | 120.668 | 128.982 | 132.394 | 124.404 | 132.39 | 
120.37 | 120.67 | 128.98 | 132.394 | 124.41 | 132.39 | 
120.37 | 120.671 | 128.977 | 132.394 | 124.416 | 132.39 | 
120.37 | 120.673 | 128.975 | 132.394 | 124.422 | 132.39 | 
120.37 | 120.675 | 128.973 | 132.394 | 124.428 | 132.39 | 
120.37 | 120.677 | 128.971 | 132.394 | 124.434 | 132.39 | 
120.37 | 120.678 | 128.968 | 132.394 | 124.44 | 132.39 | 
120.37 | 120.68 | 128.966 | 132.394 | 124.446 | 132.39 | 
120.37 | 120.682 | 128.964 | 132.394 | 124.452 | 132.39 | 
120.37 | 120.683 | 128.961 | 132.394 | 124.458 | 132.39 | 
120.37 | 120.685 | 128.959 | 132.394 | 124.464 | 132.39 | 
120.37 | 120.687 | 128.957 | 132.393 | 124.47 | 132.39 | 
120.37 | 120.688 | 128.954 | 132.393 | 124.476 | 132.39 | 
120.37 | 120.69 | 128.952 | 132.393 | 124.482 | 132.39 | 
120.37 | 120.692 | 128.95 | 132.393 | 124.488 | 132.39 | 
120.37 | 120.693 | 128.948 | 132.393 | 124.494 | 132.39 | 
120.37 | 120.695 | 128.945 | 132.393 | 124.5 | 132.39 | 
120.37 | 120.697 | 128.943 | 132.393 | 124.506 | 132.39 | 
120.37 | 120.698 | 128.941 | 132.393 | 124.512 | 132.39 | 
120.37 | 120.7 | 128.939 | 132.393 | 124.518 | 132.39 | 
120.37 | 120.702 | 128.936 | 132.393 | 124.524 | 132.39 | 
120.37 | 120.704 | 128.934 | 132.393 | 124.53 | 132.39 | 
120.37 | 120.705 | 128.932 | 132.392 | 124.536 | 132.39 | 
120.37 | 120.707 | 128.929 | 132.392 | 124.542 | 132.39 | 
120.37 | 120.709 | 128.927 | 132.392 | 124.548 | 132.39 | 
120.37 | 120.71 | 128.925 | 132.392 | 124.554 | 132.39 | 
120.37 | 120.712 | 128.923 | 132.392 | 124.56 | 132.39 | 
120.37 | 120.714 | 128.92 | 132.392 | 124.566 | 132.39 | 
120.37 | 120.715 | 128.918 | 132.392 | 124.571 | 132.39 | 
120.37 | 120.717 | 128.916 | 132.392 | 124.577 | 132.39 | 
120.37 | 120.719 | 128.914 | 132.392 | 124.583 | 132.39 | 
120.37 | 120.72 | 128.911 | 132.392 | 124.589 | 132.39 | 
120.37 | 120.722 | 128.909 | 132.392 | 124.595 | 132.39 | 
120.37 | 120.724 | 128.907 | 132.391 | 124.601 | 132.39 | 
120.37 | 120.725 | 128.905 | 132.391 | 124.607 | 132.39 | 
120.37 | 120.727 | 128.902 | 132.391 | 124.613 | 132.39 | 
120.37 | 120.729 | 128.9 | 132.391 | 124.619 | 132.39 | 
120.37 | 120.73 | 128.898 | 132.391 | 124.625 | 132.39 | 
120.37 | 120.732 | 128.896 | 132.391 | 124.631 | 132.39 | 
120.37 | 120.734 | 128.893 | 132.391 | 124.637 | 132.39 | 
120.37 | 120.735 | 128.891 | 132.391 | 124.643 | 132.39 | 
120.37 | 120.737 | 128.889 | 132.391 | 124.648 | 132.39 | 
120.37 | 120.739 | 128.887 | 132.39 | 124.654 | 132.39 | 
120.37 | 120.74 | 128.885 | 132.39 | 124.66 | 132.39 | 
120.37 | 120.742 | 128.882 | 132.39 | 124.666 | 132.39 | 
120.37 | 120.744 | 128.88 | 132.39 | 124.672 | 132.39 | 
120.37 | 120.745 | 128.878 | 132.39 | 124.678 | 132.39 | 
120.37 | 120.747 | 128.876 | 132.39 | 124.684 | 132.39 | 
120.37 | 120.749 | 128.873 | 132.39 | 124.69 | 132.39 | 
120.37 | 120.75 | 128.871 | 132.39 | 124.695 | 132.39 | 
120.37 | 120.752 | 128.869 | 132.39 | 124.701 | 132.39 | 
120.37 | 120.754 | 128.867 | 132.389 | 124.707 | 132.39 | 
120.37 | 120.755 | 128.865 | 132.389 | 124.713 | 132.39 | 
120.37 | 120.757 | 128.862 | 132.389 | 124.719 | 132.39 | 
120.37 | 120.759 | 128.86 | 132.389 | 124.725 | 132.39 | 
120.37 | 120.76 | 128.858 | 132.389 | 124.731 | 132.39 | 
120.37 | 120.762 | 128.856 | 132.389 | 124.737 | 132.39 | 
120.37 | 120.763 | 128.854 | 132.389 | 124.742 | 132.39 | 
120.37 | 120.765 | 128.851 | 132.389 | 124.748 | 132.39 | 
120.37 | 120.767 | 128.849 | 132.388 | 124.754 | 132.39 | 
120.37 | 120.768 | 128.847 | 132.388 | 124.76 | 132.39 | 
120.37 | 120.77 | 128.845 | 132.388 | 124.766 | 132.39 | 
120.37 | 120.772 | 128.843 | 132.388 | 124.772 | 132.39 | 
120.37 | 120.773 | 128.84 | 132.388 | 124.777 | 132.39 | 
120.37 | 120.775 | 128.838 | 132.388 | 124.783 | 132.39 | 
120.37 | 120.777 | 128.836 | 132.388 | 124.789 | 132.39 | 
120.37 | 120.778 | 128.834 | 132.387 | 124.795 | 132.39 | 
120.37 | 120.78 | 128.832 | 132.387 | 124.801 | 132.39 | 
120.37 | 120.782 | 128.83 | 132.387 | 124.807 | 132.39 | 
120.37 | 120.783 | 128.827 | 132.387 | 124.812 | 132.39 | 
120.37 | 120.785 | 128.825 | 132.387 | 124.818 | 132.39 | 
120.37 | 120.786 | 128.823 | 132.387 | 124.824 | 132.39 | 
120.37 | 120.788 | 128.821 | 132.387 | 124.83 | 132.39 | 
120.37 | 120.79 | 128.819 | 132.387 | 124.836 | 132.39 | 
120.37 | 120.791 | 128.817 | 132.386 | 124.841 | 132.39 | 
120.37 | 120.793 | 128.814 | 132.386 | 124.847 | 132.39 | 
120.37 | 120.795 | 128.812 | 132.386 | 124.853 | 132.39 | 
120.37 | 120.796 | 128.81 | 132.386 | 124.859 | 132.39 | 
120.37 | 120.798 | 128.808 | 132.386 | 124.864 | 132.39 | 
120.37 | 120.8 | 128.806 | 132.386 | 124.87 | 132.39 | 
120.37 | 120.801 | 128.804 | 132.386 | 124.876 | 132.39 | 
120.37 | 120.803 | 128.801 | 132.385 | 124.882 | 132.39 | 
120.37 | 120.804 | 128.799 | 132.385 | 124.888 | 132.39 | 
120.37 | 120.806 | 128.797 | 132.385 | 124.893 | 132.39 | 
120.37 | 120.808 | 128.795 | 132.385 | 124.899 | 132.39 | 
120.37 | 120.809 | 128.793 | 132.385 | 124.905 | 132.39 | 
120.37 | 120.811 | 128.791 | 132.385 | 124.911 | 132.39 | 
120.37 | 120.813 | 128.789 | 132.384 | 124.916 | 132.39 | 
120.37 | 120.814 | 128.786 | 132.384 | 124.922 | 132.39 | 
120.37 | 120.816 | 128.784 | 132.384 | 124.928 | 132.39 | 
120.37 | 120.817 | 128.782 | 132.384 | 124.934 | 132.39 | 
120.37 | 120.819 | 128.78 | 132.384 | 124.939 | 132.39 | 
120.37 | 120.821 | 128.778 | 132.384 | 124.945 | 132.39 | 
120.37 | 120.822 | 128.776 | 132.384 | 124.951 | 132.39 | 
120.37 | 120.824 | 128.774 | 132.383 | 124.957 | 132.39 | 
120.37 | 120.826 | 128.772 | 132.383 | 124.962 | 132.39 | 
120.37 | 120.827 | 128.769 | 132.383 | 124.968 | 132.39 | 
120.37 | 120.829 | 128.767 | 132.383 | 124.974 | 132.39 | 
120.37 | 120.83 | 128.765 | 132.383 | 124.979 | 132.39 | 
120.37 | 120.832 | 128.763 | 132.383 | 124.985 | 132.39 | 
120.37 | 120.834 | 128.761 | 132.382 | 124.991 | 132.39 | 
120.37 | 120.835 | 128.759 | 132.382 | 124.997 | 132.39 | 
120.37 | 120.837 | 128.757 | 132.382 | 125.002 | 132.39 | 
120.37 | 120.838 | 128.755 | 132.382 | 125.008 | 132.39 | 
120.37 | 120.84 | 128.753 | 132.382 | 125.014 | 132.39 | 
120.37 | 120.842 | 128.75 | 132.382 | 125.019 | 132.39 | 
120.37 | 120.843 | 128.748 | 132.381 | 125.025 | 132.39 | 
120.37 | 120.845 | 128.746 | 132.381 | 125.031 | 132.39 | 
120.37 | 120.847 | 128.744 | 132.381 | 125.037 | 132.39 | 
120.37 | 120.848 | 128.742 | 132.381 | 125.042 | 132.39 | 
120.37 | 120.85 | 128.74 | 132.381 | 125.048 | 132.39 | 
120.37 | 120.851 | 128.738 | 132.381 | 125.054 | 132.39 | 
120.37 | 120.853 | 128.736 | 132.38 | 125.059 | 132.39 | 
120.37 | 120.855 | 128.734 | 132.38 | 125.065 | 132.39 | 
120.37 | 120.856 | 128.732 | 132.38 | 125.071 | 132.39 | 
120.37 | 120.858 | 128.729 | 132.38 | 125.076 | 132.39 | 
120.37 | 120.859 | 128.727 | 132.38 | 125.082 | 132.39 | 
120.37 | 120.861 | 128.725 | 132.38 | 125.088 | 132.39 | 
120.37 | 120.863 | 128.723 | 132.379 | 125.093 | 132.39 | 
120.37 | 120.864 | 128.721 | 132.379 | 125.099 | 132.39 | 
120.37 | 120.866 | 128.719 | 132.379 | 125.105 | 132.39 | 
120.37 | 120.867 | 128.717 | 132.379 | 125.11 | 132.39 | 
120.37 | 120.869 | 128.715 | 132.379 | 125.116 | 132.39 | 
120.37 | 120.871 | 128.713 | 132.378 | 125.122 | 132.39 | 
120.37 | 120.872 | 128.711 | 132.378 | 125.127 | 132.39 | 
120.37 | 120.874 | 128.709 | 132.378 | 125.133 | 132.39 | 
120.37 | 120.875 | 128.707 | 132.378 | 125.138 | 132.39 | 
120.37 | 120.877 | 128.705 | 132.378 | 125.144 | 132.39 | 
120.37 | 120.878 | 128.703 | 132.378 | 125.15 | 132.39 | 
120.37 | 120.88 | 128.7 | 132.377 | 125.155 | 132.39 | 
120.37 | 120.882 | 128.698 | 132.377 | 125.161 | 132.39 | 
120.37 | 120.883 | 128.696 | 132.377 | 125.167 | 132.39 | 
120.37 | 120.885 | 128.694 | 132.377 | 125.172 | 132.39 | 
120.37 | 120.886 | 128.692 | 132.377 | 125.178 | 132.39 | 
120.37 | 120.888 | 128.69 | 132.376 | 125.183 | 132.39 | 
120.37 | 120.89 | 128.688 | 132.376 | 125.189 | 132.39 | 
120.37 | 120.891 | 128.686 | 132.376 | 125.195 | 132.39 | 
120.37 | 120.893 | 128.684 | 132.376 | 125.2 | 132.39 | 
120.37 | 120.894 | 128.682 | 132.376 | 125.206 | 132.39 | 
120.37 | 120.896 | 128.68 | 132.375 | 125.211 | 132.39 | 
120.37 | 120.898 | 128.678 | 132.375 | 125.217 | 132.39 | 
120.37 | 120.899 | 128.676 | 132.375 | 125.223 | 132.39 | 
120.37 | 120.901 | 128.674 | 132.375 | 125.228 | 132.39 | 
120.37 | 120.902 | 128.672 | 132.375 | 125.234 | 132.39 | 
120.37 | 120.904 | 128.67 | 132.375 | 125.239 | 132.39 | 
120.37 | 120.905 | 128.668 | 132.374 | 125.245 | 132.39 | 
120.37 | 120.907 | 128.666 | 132.374 | 125.251 | 132.39 | 
120.37 | 120.909 | 128.664 | 132.374 | 125.256 | 132.39 | 
120.37 | 120.91 | 128.662 | 132.374 | 125.262 | 132.39 | 
120.37 | 120.912 | 128.66 | 132.374 | 125.267 | 132.39 | 
120.37 | 120.913 | 128.658 | 132.373 | 125.273 | 132.39 | 
120.37 | 120.915 | 128.656 | 132.373 | 125.278 | 132.39 | 
120.37 | 120.916 | 128.654 | 132.373 | 125.284 | 132.39 | 
120.37 | 120.918 | 128.652 | 132.373 | 125.289 | 132.39 | 
120.37 | 120.92 | 128.65 | 132.372 | 125.295 | 132.39 | 
120.37 | 120.921 | 128.648 | 132.372 | 125.301 | 132.39 | 
120.37 | 120.923 | 128.646 | 132.372 | 125.306 | 132.39 | 
120.37 | 120.924 | 128.644 | 132.372 | 125.312 | 132.39 | 
120.37 | 120.926 | 128.641 | 132.372 | 125.317 | 132.39 | 
120.37 | 120.927 | 128.639 | 132.371 | 125.323 | 132.39 | 
120.37 | 120.929 | 128.637 | 132.371 | 125.328 | 132.39 | 
120.37 | 120.931 | 128.635 | 132.371 | 125.334 | 132.39 | 
120.37 | 120.932 | 128.633 | 132.371 | 125.339 | 132.39 | 
120.37 | 120.934 | 128.631 | 132.371 | 125.345 | 132.39 | 
120.37 | 120.935 | 128.629 | 132.37 | 125.35 | 132.39 | 
120.37 | 120.937 | 128.627 | 132.37 | 125.356 | 132.39 | 
120.37 | 120.938 | 128.626 | 132.37 | 125.361 | 132.39 | 
120.37 | 120.94 | 128.624 | 132.37 | 125.367 | 132.39 | 
120.37 | 120.941 | 128.622 | 132.37 | 125.372 | 132.39 | 
120.37 | 120.943 | 128.62 | 132.369 | 125.378 | 132.39 | 
120.37 | 120.945 | 128.618 | 132.369 | 125.383 | 132.39 | 
120.37 | 120.946 | 128.616 | 132.369 | 125.389 | 132.39 | 
120.37 | 120.948 | 128.614 | 132.369 | 125.394 | 132.39 | 
120.37 | 120.949 | 128.612 | 132.368 | 125.4 | 132.39 | 
120.37 | 120.951 | 128.61 | 132.368 | 125.405 | 132.39 | 
120.37 | 120.952 | 128.608 | 132.368 | 125.411 | 132.39 | 
120.37 | 120.954 | 128.606 | 132.368 | 125.416 | 132.39 | 
120.37 | 120.955 | 128.604 | 132.368 | 125.422 | 132.39 | 
120.37 | 120.957 | 128.602 | 132.367 | 125.427 | 132.39 | 
120.37 | 120.959 | 128.6 | 132.367 | 125.433 | 132.39 | 
120.37 | 120.96 | 128.598 | 132.367 | 125.438 | 132.39 | 
120.37 | 120.962 | 128.596 | 132.367 | 125.444 | 132.39 | 
120.37 | 120.963 | 128.594 | 132.366 | 125.449 | 132.39 | 
120.37 | 120.965 | 128.592 | 132.366 | 125.455 | 132.39 | 
120.37 | 120.966 | 128.59 | 132.366 | 125.46 | 132.39 | 
120.37 | 120.968 | 128.588 | 132.366 | 125.466 | 132.39 | 
120.37 | 120.969 | 128.586 | 132.366 | 125.471 | 132.39 | 
120.37 | 120.971 | 128.584 | 132.365 | 125.477 | 132.39 | 
120.37 | 120.972 | 128.582 | 132.365 | 125.482 | 132.39 | 
120.37 | 120.974 | 128.58 | 132.365 | 125.487 | 132.39 | 
120.37 | 120.976 | 128.578 | 132.365 | 125.493 | 132.39 | 
120.37 | 120.977 | 128.576 | 132.364 | 125.498 | 132.39 | 
120.37 | 120.979 | 128.574 | 132.364 | 125.504 | 132.39 | 
120.37 | 120.98 | 128.572 | 132.364 | 125.509 | 132.39 | 
120.37 | 120.982 | 128.57 | 132.364 | 125.515 | 132.39 | 
120.37 | 120.983 | 128.569 | 132.363 | 125.52 | 132.39 | 
120.37 | 120.985 | 128.567 | 132.363 | 125.526 | 132.39 | 
120.37 | 120.986 | 128.565 | 132.363 | 125.531 | 132.39 | 
120.37 | 120.988 | 128.563 | 132.363 | 125.536 | 132.39 | 
120.37 | 120.989 | 128.561 | 132.362 | 125.542 | 132.39 | 
120.37 | 120.991 | 128.559 | 132.362 | 125.547 | 132.39 | 
120.37 | 120.992 | 128.557 | 132.362 | 125.553 | 132.39 | 
120.37 | 120.994 | 128.555 | 132.362 | 125.558 | 132.39 | 
120.37 | 120.996 | 128.553 | 132.362 | 125.563 | 132.39 | 
120.37 | 120.997 | 128.551 | 132.361 | 125.569 | 132.39 | 
120.37 | 120.999 | 128.549 | 132.361 | 125.574 | 132.39 | 
120.37 | 121 | 128.547 | 132.361 | 125.58 | 132.39 | 
120.37 | 121.002 | 128.545 | 132.361 | 125.585 | 132.39 | 
120.37 | 121.003 | 128.543 | 132.36 | 125.59 | 132.39 | 
120.37 | 121.005 | 128.542 | 132.36 | 125.596 | 132.39 | 
120.37 | 121.006 | 128.54 | 132.36 | 125.601 | 132.39 | 
120.37 | 121.008 | 128.538 | 132.36 | 125.607 | 132.39 | 
120.37 | 121.009 | 128.536 | 132.359 | 125.612 | 132.39 | 
120.37 | 121.011 | 128.534 | 132.359 | 125.617 | 132.39 | 
120.37 | 121.012 | 128.532 | 132.359 | 125.623 | 132.39 | 
